#,Date & Time,Distance,Distance Total,GPS Seconds,Seconds Multiplier,Seconds,Latitude,Longitude,Video frames,Channel,MANGROVE,SALTMARSH,TERR TREES,GRASS,URBAN/ GARDEN,NONE,Natural,Gravel,ERODED,ACTIVE ERODED,STABLE,DEPOSITIONAL,Wall,Wooden,Rock,Cement,Tyre/ Other,Mangroves with protective wall,Boat Ramp,Open Drain,Drain/ Pipe,Jetty/ Wharf/ Pontoon,Bridge,Canal Entrance,Marina / Harbour,Groyne/ Baffle/ Gabion,Poles / Signs,Boardwalk,Litter,Tidal Wetland,Natural Terrestrial,Grazing,Cropping,Residential,Commercial / Industrial,Recreation/ Park,Roads,Dense,Medium,Sparse,Scattered,none,STUNTED,SHORT,MEDIUM,TALL,none,Few,Some,Many,Dense,MANGROVE PRESENCE,Species,Presence,Intensity,Dead,Cutting,Grazing,Storm Damage,Insect,Bats,Herbicide,Terrestrial PRESENCE,STUNTED,SHORT,MEDIUM,TALL,Dense,Medium,Sparse,Scattered,A few,Present,A few,#,Density,Height,Biomass,Biomass,Dieback,Dead Trees,Health,Erosion,Seedlings,Stability,MANGROVE SCORE,Bank Hardening,Point features,Adjacent landuse,MODIFICATION SCORE,BANK PROCESS,erosion,Bank Veg Density,Bank Veg Condition,OVERALL BANK SCORE,Dieback,Dead Trees,Health,Terr Density
3664,19/08/10 11:45:49,4,11226,0:00:01,1,1,-27.43375,153.11672,7092,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,19/08/10 11:45:50,4,11230,0:00:01,1,1,-27.43372,153.11675,7093,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,19/08/10 11:45:51,4,11234,0:00:01,1,1,-27.43369,153.11679,7094,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,19/08/10 11:45:52,4,11238,0:00:01,1,1,-27.43366,153.11682,7095,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,19/08/10 11:45:53,4,11242,0:00:01,1,1,-27.43363,153.11686,7096,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,19/08/10 11:45:54,4,11246,0:00:01,1,1,-27.4336,153.11689,7097,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,19/08/10 11:45:55,4,11250,0:00:01,1,1,-27.43357,153.11692,7098,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,19/08/10 11:45:56,4,11254,0:00:01,1,1,-27.43354,153.11695,7099,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,19/08/10 11:45:57,4,11258,0:00:01,1,1,-27.43351,153.11698,7100,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,19/08/10 11:45:58,4,11262,0:00:01,1,1,-27.43348,153.11701,7101,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,19/08/10 11:45:59,4,11266,0:00:01,1,1,-27.43345,153.11705,7102,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,19/08/10 11:46:00,4,11270,0:00:01,1,1,-27.43342,153.11708,7103,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,19/08/10 11:46:01,4,11274,0:00:01,1,1,-27.43339,153.11711,7104,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,19/08/10 11:46:02,4,11278,0:00:01,1,1,-27.43336,153.11714,7105,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,19/08/10 11:46:03,4,11282,0:00:01,1,1,-27.43334,153.11718,7106,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,19/08/10 11:46:04,4,11286,0:00:01,1,1,-27.43331,153.11721,7107,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,19/08/10 11:46:05,4,11290,0:00:01,1,1,-27.43328,153.11725,7108,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,19/08/10 11:46:06,4,11294,0:00:01,1,1,-27.43325,153.11728,7109,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,19/08/10 11:46:07,4,11298,0:00:01,1,1,-27.43323,153.11732,7110,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,19/08/10 11:46:08,4,11302,0:00:01,1,1,-27.4332,153.11735,7111,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,19/08/10 11:46:09,4,11306,0:00:01,1,1,-27.43317,153.11739,7112,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,19/08/10 11:46:10,4,11310,0:00:01,1,1,-27.43314,153.11742,7113,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,19/08/10 11:46:11,4,11314,0:00:01,1,1,-27.43311,153.11746,7114,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,19/08/10 11:46:12,4,11318,0:00:01,1,1,-27.43308,153.11749,7115,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,19/08/10 11:46:13,4,11322,0:00:01,1,1,-27.43306,153.11753,7116,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,19/08/10 11:46:14,4,11326,0:00:01,1,1,-27.43303,153.11756,7117,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,19/08/10 11:46:15,4,11330,0:00:01,1,1,-27.433,153.1176,7118,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,19/08/10 11:46:16,4,11334,0:00:01,1,1,-27.43297,153.11763,7119,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,19/08/10 11:46:17,4,11338,0:00:01,1,1,-27.43294,153.11767,7120,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,19/08/10 11:46:18,4,11342,0:00:01,1,1,-27.43292,153.1177,7121,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,19/08/10 11:46:19,4,11346,0:00:01,1,1,-27.43289,153.11774,7122,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,19/08/10 11:46:20,4,11350,0:00:01,1,1,-27.43286,153.11777,7123,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,19/08/10 11:46:21,4,11354,0:00:01,1,1,-27.43283,153.1178,7124,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,19/08/10 11:46:22,4,11358,0:00:01,1,1,-27.4328,153.11784,7125,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,19/08/10 11:46:23,4,11362,0:00:01,1,1,-27.43277,153.11787,7126,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,19/08/10 11:46:24,4,11366,0:00:01,1,1,-27.43274,153.11791,7127,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,19/08/10 11:46:25,4,11370,0:00:01,1,1,-27.43271,153.11794,7128,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,19/08/10 11:46:26,4,11374,0:00:01,1,1,-27.43268,153.11797,7129,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,19/08/10 11:46:27,4,11378,0:00:01,1,1,-27.43266,153.118,7130,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,19/08/10 11:46:28,4,11382,0:00:01,1,1,-27.43262,153.11803,7131,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,19/08/10 11:46:29,4,11386,0:00:01,1,1,-27.43259,153.11807,7132,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,19/08/10 11:46:30,4,11390,0:00:01,1,1,-27.43256,153.1181,7133,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,19/08/10 11:46:31,4,11394,0:00:01,1,1,-27.43253,153.11813,7134,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,19/08/10 11:46:32,4,11398,0:00:01,1,1,-27.4325,153.11816,7135,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,19/08/10 11:46:33,4,11402,0:00:01,1,1,-27.43247,153.11819,7136,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,19/08/10 11:46:34,4,11406,0:00:01,1,1,-27.43243,153.11822,7137,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,19/08/10 11:46:35,4,11410,0:00:01,1,1,-27.4324,153.11825,7138,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,19/08/10 11:46:36,4,11414,0:00:01,1,1,-27.43237,153.11828,7139,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,19/08/10 11:46:37,4,11418,0:00:01,1,1,-27.43234,153.11831,7140,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,19/08/10 11:46:38,4,11422,0:00:01,1,1,-27.4323,153.11834,7141,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,19/08/10 11:46:39,4,11426,0:00:01,1,1,-27.43227,153.11836,7142,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,19/08/10 11:46:40,4,11430,0:00:01,1,1,-27.43224,153.11839,7143,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,19/08/10 11:46:41,4,11434,0:00:01,1,1,-27.4322,153.11842,7144,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,19/08/10 11:46:42,4,11438,0:00:01,1,1,-27.43217,153.11845,7145,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,19/08/10 11:46:43,4,11442,0:00:01,1,1,-27.43214,153.11848,7146,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,19/08/10 11:46:44,4,11446,0:00:01,1,1,-27.4321,153.11851,7147,,,,,,,1,,,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,19/08/10 11:46:45,4,11450,0:00:01,1,1,-27.43207,153.11854,7148,,,,,,,1,,,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,19/08/10 11:46:46,4,11454,0:00:01,1,1,-27.43204,153.11856,7149,,,,,,,1,,,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,19/08/10 11:46:47,4,11458,0:00:01,1,1,-27.432,153.11859,7150,,,,,,,1,,,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,19/08/10 11:46:48,4,11462,0:00:01,1,1,-27.43197,153.11862,7151,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,19/08/10 11:46:49,4,11466,0:00:01,1,1,-27.43193,153.11865,7152,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,19/08/10 11:46:50,4,11470,0:00:01,1,1,-27.4319,153.11868,7153,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,19/08/10 11:46:51,4,11474,0:00:01,1,1,-27.43187,153.11871,7154,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,19/08/10 11:46:52,4,11478,0:00:01,1,1,-27.43183,153.11874,7155,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,19/08/10 11:46:53,4,11482,0:00:01,1,1,-27.4318,153.11876,7156,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,19/08/10 11:46:54,4,11486,0:00:01,1,1,-27.43177,153.11879,7157,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,19/08/10 11:46:55,4,11490,0:00:01,1,1,-27.43173,153.11882,7158,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,19/08/10 11:46:56,4,11494,0:00:01,1,1,-27.4317,153.11885,7159,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,19/08/10 11:46:57,4,11498,0:00:01,1,1,-27.43167,153.11887,7160,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,19/08/10 11:46:58,4,11502,0:00:01,1,1,-27.43163,153.1189,7161,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,19/08/10 11:46:59,4,11506,0:00:01,1,1,-27.4316,153.11893,7162,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,19/08/10 11:47:00,4,11510,0:00:01,1,1,-27.43157,153.11896,7163,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,19/08/10 11:47:01,4,11514,0:00:01,1,1,-27.43154,153.11899,7164,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,19/08/10 11:47:02,4,11518,0:00:01,1,1,-27.4315,153.11902,7165,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,19/08/10 11:47:03,4,11522,0:00:01,1,1,-27.43147,153.11905,7166,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,19/08/10 11:47:04,4,11526,0:00:01,1,1,-27.43144,153.11908,7167,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,19/08/10 11:47:05,4,11530,0:00:01,1,1,-27.43141,153.1191,7168,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,19/08/10 11:47:06,4,11534,0:00:01,1,1,-27.43137,153.11913,7169,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,19/08/10 11:47:07,4,11538,0:00:01,1,1,-27.43134,153.11916,7170,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,19/08/10 11:47:08,4,11542,0:00:01,1,1,-27.43131,153.11919,7171,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,19/08/10 11:47:09,4,11546,0:00:01,1,1,-27.43127,153.11922,7172,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,19/08/10 11:47:10,4,11550,0:00:01,1,1,-27.43124,153.11924,7173,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,19/08/10 11:47:11,4,11554,0:00:01,1,1,-27.4312,153.11927,7174,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,19/08/10 11:47:12,4,11558,0:00:01,1,1,-27.43117,153.11929,7175,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,19/08/10 11:47:13,4,11562,0:00:01,1,1,-27.43113,153.11932,7176,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,19/08/10 11:47:14,4,11566,0:00:01,1,1,-27.43109,153.11934,7177,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,19/08/10 11:47:15,4,11570,0:00:01,1,1,-27.43106,153.11937,7178,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,19/08/10 11:47:16,4,11574,0:00:01,1,1,-27.43102,153.11939,7179,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
