#,Date & Time,Distance,Distance Total,GPS Seconds,Seconds Multiplier,Seconds,Latitude,Longitude,Video frames,Channel,MANGROVE,SALTMARSH,TERR TREES,GRASS,URBAN/ GARDEN,NONE,Natural,Gravel,ERODED,ACTIVE ERODED,STABLE,DEPOSITIONAL,Wall,Wooden,Rock,Cement,Tyre/ Other,Mangroves with protective wall,Boat Ramp,Open Drain,Drain/ Pipe,Jetty/ Wharf/ Pontoon,Bridge,Canal Entrance,Marina / Harbour,Groyne/ Baffle/ Gabion,Poles / Signs,Boardwalk,Litter,Tidal Wetland,Natural Terrestrial,Grazing,Cropping,Residential,Commercial / Industrial,Recreation/ Park,Dense,Medium,Sparse,Scattered,none,STUNTED,SHORT,MEDIUM,TALL,none,Few,Some,Many,Dense,MANGROVE PRESENCE,Species,Presence,Intensity,Dead,Cutting,Grazing,Storm Damage,Insect,Bats,Herbicide,Terrestrial PRESENCE,STUNTED,SHORT,MEDIUM,TALL,Dense,Medium,Sparse,Scattered,A few,Present,A few,#,Density,Height,Biomass,Biomass,Dieback,Dead Trees,Health,Erosion,Seedlings,Stability,MANGROVE SCORE,Bank Hardening,Point features,Adjacent landuse,MODIFICATION SCORE,BANK PROCESS,erosion,Bank Veg Density,Bank Veg Condition,OVERALL BANK SCORE,Dieback,Dead Trees,Health,Terr Density
2374,19/08/10 14:16:19,7,18550,0:00:02,2,2,-27.47375,153.05362,13139,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,19/08/10 14:16:21,7,18557,0:00:02,2,2,-27.47379,153.05356,13141,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,19/08/10 14:16:23,7,18564,0:00:02,2,2,-27.47384,153.05351,13143,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,19/08/10 14:16:25,7,18571,0:00:02,2,2,-27.47388,153.05345,13145,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,19/08/10 14:16:27,7,18578,0:00:02,2,2,-27.47393,153.0534,13147,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,19/08/10 14:16:29,7,18585,0:00:02,2,2,-27.47397,153.05334,13149,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,19/08/10 14:16:31,8,18592,0:00:02,2,2,-27.47402,153.05328,13151,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,19/08/10 14:16:33,8,18600,0:00:02,2,2,-27.47406,153.05323,13153,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,19/08/10 14:16:35,8,18608,0:00:02,2,2,-27.47411,153.05317,13155,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,19/08/10 14:16:37,8,18616,0:00:02,2,2,-27.47415,153.05311,13157,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,19/08/10 14:16:39,7,18624,0:00:02,2,2,-27.47419,153.05305,13159,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,19/08/10 14:16:41,7,18631,0:00:02,2,2,-27.47424,153.05299,13161,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,19/08/10 14:16:43,7,18638,0:00:02,2,2,-27.47428,153.05293,13163,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,19/08/10 14:16:45,7,18645,0:00:02,2,2,-27.47432,153.05287,13165,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,19/08/10 14:16:47,7,18652,0:00:02,2,2,-27.47435,153.05281,13167,,,,,,1,,,,,,1,,1,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,19/08/10 14:16:49,7,18659,0:00:02,2,2,-27.47439,153.05276,13169,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,19/08/10 14:16:51,7,18666,0:00:02,2,2,-27.47443,153.0527,13171,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,19/08/10 14:16:53,7,18673,0:00:02,2,2,-27.47447,153.05264,13173,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,19/08/10 14:16:55,7,18680,0:00:02,2,2,-27.47451,153.05259,13175,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,19/08/10 14:16:57,8,18687,0:00:02,2,2,-27.47454,153.05253,13177,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,19/08/10 14:16:59,9,18695,0:00:02,2,2,-27.47459,153.05246,13179,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,19/08/10 14:17:01,9,18704,0:00:02,2,2,-27.47463,153.05239,13181,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,19/08/10 14:17:03,9,18713,0:00:02,2,2,-27.47468,153.05232,13183,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,19/08/10 14:17:05,9,18722,0:00:02,2,2,-27.47473,153.05225,13185,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,19/08/10 14:17:07,9,18731,0:00:02,2,2,-27.47478,153.05217,13187,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,19/08/10 14:17:09,9,18740,0:00:02,2,2,-27.47483,153.0521,13189,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,19/08/10 14:17:11,9,18749,0:00:02,2,2,-27.47488,153.05201,13191,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,19/08/10 14:17:13,9,18758,0:00:02,2,2,-27.47492,153.05193,13193,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,19/08/10 14:17:15,9,18767,0:00:02,2,2,-27.47496,153.05185,13195,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,19/08/10 14:17:17,9,18776,0:00:02,2,2,-27.475,153.05176,13197,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,19/08/10 14:17:19,9,18785,0:00:02,2,2,-27.47504,153.05168,13199,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,19/08/10 14:17:21,10,18794,0:00:02,2,2,-27.47507,153.05159,13201,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,19/08/10 14:17:23,10,18804,0:00:02,2,2,-27.47511,153.0515,13203,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,19/08/10 14:17:25,9,18814,0:00:02,2,2,-27.47514,153.05141,13205,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,19/08/10 14:17:27,9,18823,0:00:02,2,2,-27.47517,153.05133,13207,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,19/08/10 14:17:29,9,18832,0:00:02,2,2,-27.47521,153.05124,13209,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,19/08/10 14:17:31,9,18841,0:00:02,2,2,-27.47524,153.05116,13211,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,19/08/10 14:17:33,9,18850,0:00:02,2,2,-27.47528,153.05107,13213,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,19/08/10 14:17:35,9,18859,0:00:02,2,2,-27.47531,153.05099,13215,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,19/08/10 14:17:37,9,18868,0:00:02,2,2,-27.47534,153.0509,13217,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,19/08/10 14:17:39,9,18877,0:00:02,2,2,-27.47538,153.05082,13219,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,19/08/10 14:17:41,9,18886,0:00:02,2,2,-27.47541,153.05073,13221,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,19/08/10 14:17:43,9,18895,0:00:02,2,2,-27.47544,153.05065,13223,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,19/08/10 14:17:45,9,18904,0:00:02,2,2,-27.47547,153.05056,13225,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,19/08/10 14:17:47,9,18913,0:00:02,2,2,-27.4755,153.05047,13227,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,19/08/10 14:17:49,9,18922,0:00:02,2,2,-27.47553,153.05039,13229,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,19/08/10 14:17:51,9,18931,0:00:02,2,2,-27.47556,153.0503,13231,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,19/08/10 14:17:53,9,18940,0:00:02,2,2,-27.47559,153.0502,13233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,19/08/10 14:17:55,9,18949,0:00:02,2,2,-27.47561,153.05012,13235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,19/08/10 14:17:57,9,18958,0:00:02,2,2,-27.47564,153.05002,13237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,19/08/10 14:17:59,10,18967,0:00:02,2,2,-27.47566,153.04993,13239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,19/08/10 14:18:01,10,18977,0:00:02,2,2,-27.47569,153.04984,13241,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,19/08/10 14:18:03,10,18987,0:00:02,2,2,-27.47572,153.04975,13243,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,19/08/10 14:18:05,10,18997,0:00:02,2,2,-27.47575,153.04966,13245,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,19/08/10 14:18:07,10,19007,0:00:02,2,2,-27.47578,153.04957,13247,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,19/08/10 14:18:09,10,19017,0:00:02,2,2,-27.4758,153.04947,13249,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,19/08/10 14:18:11,10,19027,0:00:02,2,2,-27.47582,153.04938,13251,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,19/08/10 14:18:13,10,19037,0:00:02,2,2,-27.47584,153.04928,13253,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,19/08/10 14:18:15,10,19047,0:00:02,2,2,-27.47587,153.04919,13255,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,19/08/10 14:18:17,10,19057,0:00:02,2,2,-27.47589,153.04909,13257,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,19/08/10 14:18:19,10,19067,0:00:02,2,2,-27.47592,153.049,13259,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,19/08/10 14:18:21,9,19077,0:00:02,2,2,-27.47595,153.04891,13261,,,,1,,,,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,19/08/10 14:18:23,9,19086,0:00:02,2,2,-27.47599,153.04882,13263,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,19/08/10 14:18:25,9,19095,0:00:02,2,2,-27.47602,153.04873,13265,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,19/08/10 14:18:27,10,19104,0:00:02,2,2,-27.47606,153.04865,13267,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,19/08/10 14:18:29,9,19114,0:00:02,2,2,-27.4761,153.04856,13269,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,19/08/10 14:18:31,9,19123,0:00:02,2,2,-27.47614,153.04848,13271,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,19/08/10 14:18:33,9,19132,0:00:02,2,2,-27.47617,153.04839,13273,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,19/08/10 14:18:35,9,19141,0:00:02,2,2,-27.47621,153.04831,13275,,,,,,,1,,,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,19/08/10 14:18:37,9,19150,0:00:02,2,2,-27.47624,153.04822,13277,,,,,,,1,,,,,1,,1,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,19/08/10 14:18:39,10,19159,0:00:02,2,2,-27.47627,153.04813,13279,,,,,,,1,,,,,1,,1,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,19/08/10 14:18:41,10,19169,0:00:02,2,2,-27.47631,153.04804,13281,,,,,,,1,,,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,19/08/10 14:18:43,10,19179,0:00:02,2,2,-27.47634,153.04795,13283,,,,,,,1,,,,,1,,1,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,19/08/10 14:18:45,10,19189,0:00:02,2,2,-27.47638,153.04786,13285,,,,,,,1,,,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,19/08/10 14:18:47,9,19199,0:00:02,2,2,-27.47642,153.04778,13287,,,,,,,1,,,,,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,19/08/10 14:18:49,10,19208,0:00:02,2,2,-27.47646,153.04769,13289,,,,,,,1,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,19/08/10 14:18:51,10,19218,0:00:02,2,2,-27.47651,153.04761,13291,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,19/08/10 14:18:53,10,19228,0:00:02,2,2,-27.47656,153.04753,13293,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,19/08/10 14:18:55,10,19238,0:00:02,2,2,-27.47661,153.04745,13295,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,19/08/10 14:18:57,10,19248,0:00:02,2,2,-27.47667,153.04737,13297,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,19/08/10 14:18:59,10,19258,0:00:02,2,2,-27.47672,153.04729,13299,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,19/08/10 14:19:01,10,19268,0:00:02,2,2,-27.47677,153.04721,13301,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,19/08/10 14:19:03,10,19278,0:00:02,2,2,-27.47682,153.04713,13303,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,19/08/10 14:19:05,10,19288,0:00:02,2,2,-27.47687,153.04704,13305,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,19/08/10 14:19:07,10,19298,0:00:02,2,2,-27.47692,153.04696,13307,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,19/08/10 14:19:09,10,19308,0:00:02,2,2,-27.47697,153.04687,13309,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,19/08/10 14:19:11,10,19318,0:00:02,2,2,-27.47701,153.04679,13311,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,19/08/10 14:19:13,9,19328,0:00:02,2,2,-27.47704,153.0467,13313,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
